OCC_CODE,OCC_TITLE,TOT_EMP,A_MEDIAN,A_MEAN,YEAR
19-3094,Political Scientists,5950.0,139380.0,137600.0,2024
19-3099,"Social Scientists and Related Workers, All Other",36970.0,100340.0,106440.0,2024
19-4000,"Life, Physical, and Social Science Technicians",373260.0,55810.0,61200.0,2024
19-4010,Agricultural and Food Science Technicians,28550.0,48480.0,52030.0,2024
19-4012,Agricultural Technicians,14340.0,46790.0,49680.0,2024
19-4013,Food Science Technicians,14200.0,49430.0,54400.0,2024
19-4020,Biological Technicians,76190.0,52000.0,58020.0,2024
19-4021,Biological Technicians,76190.0,52000.0,58020.0,2024
19-4030,Chemical Technicians,55640.0,57790.0,61300.0,2024
19-4031,Chemical Technicians,55640.0,57790.0,61300.0,2024
19-4040,Environmental Science and Geoscience Technicians,52030.0,49690.0,57470.0,2024
19-4042,"Environmental Science and Protection Technicians, Including Health",39390.0,49490.0,56770.0,2024
19-4043,"Geological Technicians, Except Hydrologic Technicians",9710.0,48390.0,58220.0,2024
19-4044,Hydrologic Technicians,2940.0,58570.0,64410.0,2024
19-4050,Nuclear Technicians,5990.0,104240.0,100730.0,2024
19-4051,Nuclear Technicians,5990.0,104240.0,100730.0,2024
19-4060,Social Science Research Assistants,32940.0,58040.0,63560.0,2024
19-4061,Social Science Research Assistants,32940.0,58040.0,63560.0,2024
19-4070,Forest and Conservation Technicians,31080.0,54310.0,56660.0,2024
19-4071,Forest and Conservation Technicians,31080.0,54310.0,56660.0,2024
19-4090,"Miscellaneous Life, Physical, and Social Science Technicians",90840.0,61570.0,66910.0,2024
19-4092,Forensic Science Technicians,19450.0,67440.0,75260.0,2024
19-4099,"Life, Physical, and Social Science Technicians, All Other",71400.0,60130.0,64640.0,2024
19-5000,Occupational Health and Safety Specialists and Technicians,159880.0,78900.0,83770.0,2024
19-5010,Occupational Health and Safety Specialists and Technicians,159880.0,78900.0,83770.0,2024
19-5011,Occupational Health and Safety Specialists,128430.0,83910.0,88660.0,2024
19-5012,Occupational Health and Safety Technicians,31450.0,58440.0,63800.0,2024
21-0000,Community and Social Service Occupations,2569630.0,57530.0,63030.0,2024
21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists",2477920.0,57480.0,62980.0,2024
21-1010,Counselors,970870.0,60200.0,66370.0,2024
21-1012,"Educational, Guidance, and Career Counselors and Advisors",342350.0,65140.0,71520.0,2024
21-1013,Marriage and Family Therapists,65870.0,63780.0,72720.0,2024
21-1015,Rehabilitation Counselors,88930.0,46110.0,51260.0,2024
21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",440380.0,59190.0,65100.0,2024
21-1019,"Counselors, All Other",33340.0,49830.0,58070.0,2024
21-1020,Social Workers,759740.0,61330.0,67050.0,2024
21-1021,"Child, Family, and School Social Workers",382960.0,58570.0,62920.0,2024
21-1022,Healthcare Social Workers,185940.0,68090.0,72030.0,2024
21-1023,Mental Health and Substance Abuse Social Workers,125910.0,60060.0,68290.0,2024
21-1029,"Social Workers, All Other",64940.0,69480.0,74680.0,2024
21-1090,Miscellaneous Community and Social Service Specialists,747300.0,48790.0,54460.0,2024
21-1091,Health Education Specialists,65150.0,63000.0,71700.0,2024
21-1092,Probation Officers and Correctional Treatment Specialists,86820.0,64520.0,71530.0,2024
21-1093,Social and Human Service Assistants,424220.0,45120.0,47090.0,2024
21-1094,Community Health Workers,60730.0,51030.0,55970.0,2024
21-1099,"Community and Social Service Specialists, All Other",110390.0,54940.0,58360.0,2024
21-2000,Religious Workers,91710.0,58570.0,64360.0,2024
21-2010,Clergy,58080.0,60820.0,67160.0,2024
21-2011,Clergy,58080.0,60820.0,67160.0,2024
21-2020,"Directors, Religious Activities and Education",21460.0,54840.0,65040.0,2024
21-2021,"Directors, Religious Activities and Education",21460.0,54840.0,65040.0,2024
21-2090,Miscellaneous Religious Workers,12170.0,45120.0,49830.0,2024
21-2099,"Religious Workers, All Other",12170.0,45120.0,49830.0,2024
23-0000,Legal Occupations,1273410.0,99990.0,137680.0,2024
23-1000,"Lawyers, Judges, and Related Workers",810640.0,144040.0,177570.0,2024
23-1010,Lawyers and Judicial Law Clerks,760970.0,148600.0,180790.0,2024
23-1011,Lawyers,747750.0,151160.0,182760.0,2024
23-1012,Judicial Law Clerks,13220.0,60400.0,69850.0,2024
23-1020,"Judges, Magistrates, and Other Judicial Workers",49670.0,123220.0,128190.0,2024
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",16230.0,115230.0,122620.0,2024
23-1022,"Arbitrators, Mediators, and Conciliators",7860.0,67710.0,91170.0,2024
23-1023,"Judges, Magistrate Judges, and Magistrates",25580.0,156210.0,143110.0,2024
23-2000,Legal Support Workers,462770.0,60930.0,67810.0,2024
23-2010,Paralegals and Legal Assistants,367220.0,61010.0,66510.0,2024
23-2011,Paralegals and Legal Assistants,367220.0,61010.0,66510.0,2024
23-2090,Miscellaneous Legal Support Workers,95550.0,60550.0,72800.0,2024
23-2093,"Title Examiners, Abstractors, and Searchers",48170.0,54980.0,59600.0,2024
23-2099,"Legal Support Workers, All Other",47380.0,68760.0,86220.0,2024
25-0000,Educational Instruction and Library Occupations,8947710.0,59220.0,65900.0,2024
25-1000,Postsecondary Teachers,1396300.0,81600.0,102410.0,2024
25-1010,"Business Teachers, Postsecondary",81780.0,97270.0,113840.0,2024
25-1011,"Business Teachers, Postsecondary",81780.0,97270.0,113840.0,2024
25-1020,"Math and Computer Science Teachers, Postsecondary",85060.0,82390.0,98400.0,2024
25-1021,"Computer Science Teachers, Postsecondary",36240.0,96690.0,105830.0,2024
25-1022,"Mathematical Science Teachers, Postsecondary",48820.0,79350.0,92880.0,2024
25-1030,"Engineering and Architecture Teachers, Postsecondary",49030.0,105690.0,117670.0,2024
25-1031,"Architecture Teachers, Postsecondary",9120.0,101480.0,110360.0,2024
25-1032,"Engineering Teachers, Postsecondary",39910.0,106120.0,119340.0,2024
25-1040,"Life Sciences Teachers, Postsecondary",63270.0,83920.0,100900.0,2024
25-1041,"Agricultural Sciences Teachers, Postsecondary",8700.0,86350.0,97790.0,2024
25-1042,"Biological Science Teachers, Postsecondary",53250.0,83460.0,101340.0,2024
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",1310.0,100830.0,103780.0,2024
25-1050,"Physical Sciences Teachers, Postsecondary",52580.0,95520.0,105460.0,2024
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",11480.0,101390.0,112950.0,2024
25-1052,"Chemistry Teachers, Postsecondary",20390.0,86220.0,103030.0,2024
25-1053,"Environmental Science Teachers, Postsecondary",7130.0,87710.0,100360.0,2024
25-1054,"Physics Teachers, Postsecondary",13590.0,97360.0,105460.0,2024
25-1060,"Social Sciences Teachers, Postsecondary",121090.0,83360.0,100440.0,2024
25-1061,"Anthropology and Archeology Teachers, Postsecondary",5260.0,95770.0,102530.0,2024
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",11430.0,84290.0,97350.0,2024
25-1063,"Economics Teachers, Postsecondary",12420.0,119980.0,133140.0,2024
25-1064,"Geography Teachers, Postsecondary",3290.0,86730.0,99020.0,2024
25-1065,"Political Science Teachers, Postsecondary",17170.0,94680.0,105160.0,2024
25-1066,"Psychology Teachers, Postsecondary",41610.0,80330.0,93530.0,2024
25-1067,"Sociology Teachers, Postsecondary",12380.0,82540.0,97270.0,2024
25-1069,"Social Sciences Teachers, Postsecondary, All Other",17540.0,75040.0,92950.0,2024
25-1070,"Health Teachers, Postsecondary",303970.0,100370.0,125490.0,2024
25-1071,"Health Specialties Teachers, Postsecondary",229720.0,105620.0,137900.0,2024
25-1072,"Nursing Instructors and Teachers, Postsecondary",74250.0,79940.0,87090.0,2024
25-1080,"Education and Library Science Teachers, Postsecondary",63190.0,73050.0,78870.0,2024
25-1081,"Education Teachers, Postsecondary",59090.0,72090.0,78500.0,2024
25-1082,"Library Science Teachers, Postsecondary",4100.0,78630.0,84320.0,2024
25-1110,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",49710.0,87870.0,109320.0,2024
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",13560.0,71470.0,84820.0,2024
25-1112,"Law Teachers, Postsecondary",22800.0,126650.0,139950.0,2024
25-1113,"Social Work Teachers, Postsecondary",13350.0,76210.0,81880.0,2024
25-1120,"Arts, Communications, History, and Humanities Teachers, Postsecondary",248620.0,79060.0,94900.0,2024
25-1121,"Art, Drama, and Music Teachers, Postsecondary",97890.0,80190.0,102240.0,2024
25-1122,"Communications Teachers, Postsecondary",29260.0,77800.0,90340.0,2024
25-1123,"English Language and Literature Teachers, Postsecondary",59590.0,78270.0,90400.0,2024
25-1124,"Foreign Language and Literature Teachers, Postsecondary",21170.0,77010.0,87670.0,2024
25-1125,"History Teachers, Postsecondary",19860.0,81500.0,93710.0,2024
25-1126,"Philosophy and Religion Teachers, Postsecondary",20840.0,78050.0,88210.0,2024
25-1190,Miscellaneous Postsecondary Teachers,278000.0,68800.0,83780.0,2024
25-1192,"Family and Consumer Sciences Teachers, Postsecondary",2630.0,77280.0,84450.0,2024
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",12680.0,75890.0,87980.0,2024
25-1194,"Career/Technical Education Teachers, Postsecondary",111150.0,61490.0,68710.0,2024
25-1199,"Postsecondary Teachers, All Other",151530.0,78490.0,94470.0,2024
25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",4321590.0,61960.0,68130.0,2024
25-2010,Preschool and Kindergarten Teachers,559490.0,40090.0,46680.0,2024
25-2011,"Preschool Teachers, Except Special Education",445080.0,37120.0,41450.0,2024
25-2012,"Kindergarten Teachers, Except Special Education",114410.0,61430.0,67020.0,2024
25-2020,Elementary and Middle School Teachers,2027880.0,62500.0,69860.0,2024
25-2021,"Elementary School Teachers, Except Special Education",1393310.0,62340.0,69790.0,2024
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",620370.0,62970.0,70040.0,2024
25-2023,"Career/Technical Education Teachers, Middle School",14200.0,63620.0,68690.0,2024
25-2030,Secondary School Teachers,1176990.0,64530.0,73420.0,2024
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1072540.0,64580.0,73700.0,2024
25-2032,"Career/Technical Education Teachers, Secondary School",104450.0,63910.0,70550.0,2024
25-2050,Special Education Teachers,557240.0,64270.0,72230.0,2024
25-2051,"Special Education Teachers, Preschool",28200.0,62190.0,72610.0,2024
25-2052,"Special Education Teachers, Kindergarten and Elementary School",231570.0,63000.0,70150.0,2024
25-2057,"Special Education Teachers, Middle School",95330.0,64880.0,72310.0,2024
25-2058,"Special Education Teachers, Secondary School",162780.0,69590.0,74610.0,2024
25-2059,"Special Education Teachers, All Other",39350.0,67430.0,74180.0,2024
25-3000,Other Teachers and Instructors,1125750.0,44220.0,51270.0,2024
25-3010,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",36260.0,59950.0,64660.0,2024
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",36260.0,59950.0,64660.0,2024
25-3020,Self-Enrichment Teachers,308520.0,45590.0,53330.0,2024
25-3021,Self-Enrichment Teachers,308520.0,45590.0,53330.0,2024
25-3030,"Substitute Teachers, Short-Term",481300.0,38470.0,44930.0,2024
25-3031,"Substitute Teachers, Short-Term",481300.0,38470.0,44930.0,2024
25-3040,Tutors,174660.0,40090.0,47780.0,2024
25-3041,Tutors,174660.0,40090.0,47780.0,2024
25-3090,Miscellaneous Teachers and Instructors,125010.0,64690.0,71610.0,2024
25-3099,"Teachers and Instructors, All Other",125010.0,64690.0,71610.0,2024
25-4000,"Librarians, Curators, and Archivists",238010.0,57100.0,60220.0,2024
25-4010,"Archivists, Curators, and Museum Technicians",32400.0,57100.0,62900.0,2024
25-4011,Archivists,7050.0,61570.0,67620.0,2024
25-4012,Curators,12280.0,61770.0,70060.0,2024
25-4013,Museum Technicians and Conservators,13070.0,47460.0,53630.0,2024
25-4020,Librarians and Media Collections Specialists,131830.0,64320.0,69180.0,2024
25-4022,Librarians and Media Collections Specialists,131830.0,64320.0,69180.0,2024
25-4030,Library Technicians,73770.0,39970.0,43050.0,2024
25-4031,Library Technicians,73770.0,39970.0,43050.0,2024
25-9000,Other Educational Instruction and Library Occupations,1866060.0,36690.0,42980.0,2024
25-9020,Farm and Home Management Educators,10260.0,58120.0,60470.0,2024
25-9021,Farm and Home Management Educators,10260.0,58120.0,60470.0,2024
25-9030,Instructional Coordinators,210850.0,74720.0,77600.0,2024
25-9031,Instructional Coordinators,210850.0,74720.0,77600.0,2024
25-9040,Teaching Assistants,1530310.0,35550.0,37140.0,2024
25-9044,"Teaching Assistants, Postsecondary",155010.0,44930.0,47560.0,2024
25-9045,"Teaching Assistants, Except Postsecondary",1375300.0,35240.0,35960.0,2024
25-9090,Miscellaneous Educational Instruction and Library Workers,114640.0,48400.0,55700.0,2024
25-9099,"Educational Instruction and Library Workers, All Other",114640.0,48400.0,55700.0,2024
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",2098690.0,60140.0,77040.0,2024
27-1000,Art and Design Workers,681550.0,53180.0,67730.0,2024
27-1010,Artists and Related Workers,93390.0,99060.0,110770.0,2024
27-1011,Art Directors,50370.0,111040.0,128100.0,2024
27-1012,Craft Artists,4370.0,38480.0,45340.0,2024
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",10000.0,60560.0,76450.0,2024
27-1014,Special Effects Artists and Animators,21280.0,99800.0,110110.0,2024
27-1019,"Artists and Related Workers, All Other",7370.0,72760.0,79490.0,2024
27-1020,Designers,588160.0,49020.0,60890.0,2024
27-1021,Commercial and Industrial Designers,30250.0,79450.0,88000.0,2024
27-1022,Fashion Designers,20910.0,80690.0,122430.0,2024
27-1023,Floral Designers,40160.0,36120.0,37700.0,2024
27-1024,Graphic Designers,214260.0,61300.0,68610.0,2024
27-1025,Interior Designers,69580.0,63490.0,71430.0,2024
27-1026,Merchandise Displayers and Window Trimmers,192480.0,37350.0,40540.0,2024
27-1027,Set and Exhibit Designers,10850.0,66280.0,78450.0,2024
27-1029,"Designers, All Other",9680.0,66220.0,78000.0,2024
27-2000,"Entertainers and Performers, Sports and Related Workers",550830.0,54870.0,85710.0,2024
27-2010,"Actors, Producers, and Directors",184070.0,78000.0,109660.0,2024
27-2012,Producers and Directors,145270.0,83480.0,114280.0,2024
27-2020,"Athletes, Coaches, Umpires, and Related Workers",280390.0,45920.0,68880.0,2024
27-2021,Athletes and Sports Competitors,14370.0,62360.0,259750.0,2024
27-2022,Coaches and Scouts,250940.0,45920.0,58910.0,2024
27-2023,"Umpires, Referees, and Other Sports Officials",15080.0,38820.0,52800.0,2024
27-2030,Dancers and Choreographers,12490.0,51020.0,62740.0,2024
27-2032,Choreographers,3430.0,55600.0,62020.0,2024
27-2041,Music Directors and Composers,12330.0,63670.0,84230.0,2024
27-3000,Media and Communication Workers,634400.0,70300.0,83030.0,2024
27-3010,Broadcast Announcers and Radio Disc Jockeys,23880.0,45680.0,80110.0,2024
27-3011,Broadcast Announcers and Radio Disc Jockeys,23880.0,45680.0,80110.0,2024
27-3020,"News Analysts, Reporters and Journalists",41550.0,60280.0,106030.0,2024
27-3023,"News Analysts, Reporters, and Journalists",41550.0,60280.0,106030.0,2024
27-3030,Public Relations Specialists,280590.0,69780.0,80310.0,2024
27-3031,Public Relations Specialists,280590.0,69780.0,80310.0,2024
27-3040,Writers and Editors,198810.0,78100.0,87570.0,2024
27-3041,Editors,95480.0,75260.0,85700.0,2024
27-3042,Technical Writers,55530.0,91670.0,92330.0,2024
27-3043,Writers and Authors,47800.0,72270.0,85780.0,2024
27-3090,Miscellaneous Media and Communication Workers,89580.0,62500.0,71560.0,2024
27-3091,Interpreters and Translators,53360.0,59440.0,64950.0,2024
27-3092,Court Reporters and Simultaneous Captioners,12630.0,67310.0,74630.0,2024
27-3099,"Media and Communication Workers, All Other",23590.0,71770.0,84870.0,2024
27-4000,Media and Communication Equipment Workers,231910.0,56480.0,67410.0,2024
27-4010,"Broadcast, Sound, and Lighting Technicians",114340.0,56600.0,64710.0,2024
27-4011,Audio and Video Technicians,70080.0,54830.0,61370.0,2024
27-4012,Broadcast Technicians,21080.0,53920.0,64220.0,2024
27-4014,Sound Engineering Technicians,13050.0,66430.0,79280.0,2024
27-4015,Lighting Technicians,10130.0,60560.0,70000.0,2024
27-4020,Photographers,51230.0,42520.0,55650.0,2024
27-4021,Photographers,51230.0,42520.0,55650.0,2024
27-4030,"Television, Video, and Film Camera Operators and Editors",53330.0,70570.0,81850.0,2024
27-4031,"Camera Operators, Television, Video, and Film",24460.0,68810.0,79870.0,2024
27-4032,Film and Video Editors,28860.0,70980.0,83530.0,2024
27-4090,Miscellaneous Media and Communication Equipment Workers,13020.0,67190.0,78350.0,2024
27-4099,"Media and Communication Equipment Workers, All Other",13020.0,67190.0,78350.0,2024
29-0000,Healthcare Practitioners and Technical Occupations,9592690.0,83090.0,105220.0,2024
29-1000,Healthcare Diagnosing or Treating Practitioners,6338160.0,101370.0,128550.0,2024
29-1010,Chiropractors,37630.0,79000.0,91830.0,2024
29-1011,Chiropractors,37630.0,79000.0,91830.0,2024
29-1020,Dentists,130620.0,179210.0,207750.0,2024
29-1021,"Dentists, General",113490.0,172790.0,196100.0,2024
29-1029,"Dentists, All Other Specialists",5900.0,225770.0,246530.0,2024
29-1030,Dietitians and Nutritionists,76570.0,73850.0,74770.0,2024
29-1031,Dietitians and Nutritionists,76570.0,73850.0,74770.0,2024
29-1040,Optometrists,41890.0,134830.0,140940.0,2024
29-1041,Optometrists,41890.0,134830.0,140940.0,2024
29-1050,Pharmacists,328870.0,137480.0,137210.0,2024
29-1051,Pharmacists,328870.0,137480.0,137210.0,2024
29-1070,Physician Assistants,155540.0,133260.0,136900.0,2024
